timestamp,gt_x,gt_y,kf_x,kf_y,ekf_x,ekf_y,pf_x,pf_y
1316.571000,-4.951253,2.988425,-3.543191,-0.058411,-3.644714,0.620817,-5.377785,3.778836
1316.771000,-4.986979,2.986009,-3.568845,-0.019693,-3.676449,0.624015,-5.377431,3.837800
1317.071000,-5.040993,2.969124,-3.599588,0.074924,-3.741135,0.612941,-5.396944,3.854108
1317.171000,-5.058182,2.959719,-3.621315,0.113969,-3.774626,0.597428,-5.379501,3.863041
1317.371000,-5.091303,2.935575,-3.669844,0.176064,-3.801749,0.580821,-5.412830,3.903328
1317.571000,-5.126690,2.898757,-3.675847,0.225995,-3.827859,0.558963,-5.459160,3.794207
1317.771000,-5.147404,2.871948,-3.725823,0.218249,-3.853283,0.535420,-5.480264,3.776496
1318.071000,-5.178620,2.823322,-3.825195,0.184437,-3.904938,0.477352,-5.520652,3.755343
1318.371000,-5.210110,2.766961,-3.885317,0.279712,-3.948699,0.419728,-5.559179,3.693462
1318.571000,-5.228939,2.730432,-3.912712,0.365075,-3.969609,0.389895,-5.626710,3.648053
1318.771000,-5.252847,2.682307,-3.880497,0.451279,-3.990246,0.358077,-5.590845,3.634683
1318.971000,-5.269123,2.650377,-3.895826,0.406754,-4.010932,0.326401,-5.566264,3.651523
1319.271000,-5.297231,2.596939,-3.932768,0.409422,-4.053391,0.264557,-5.541798,3.614730
1319.571000,-5.330089,2.541584,-3.964167,0.438629,-4.098967,0.205341,-5.493599,3.573754
1319.771000,-5.354572,2.506434,-3.974028,0.465570,-4.121344,0.178037,-5.535032,3.576118
1319.971000,-5.388939,2.465378,-3.993855,0.459350,-4.146060,0.151614,-5.481658,3.522489
1320.171000,-5.415452,2.437907,-4.036839,0.453222,-4.171513,0.126090,-5.600823,3.518934
1320.471000,-5.461773,2.394678,-4.078799,0.409215,-4.221822,0.077367,-5.561042,3.506172
1320.571000,-5.478477,2.380401,-4.103257,0.424863,-4.252547,0.053146,-5.538125,3.510406
1320.771000,-5.512270,2.351967,-4.103668,0.446297,-4.282299,0.029426,-5.537594,3.492064
1320.971000,-5.554113,2.318984,-4.176769,0.464254,-4.308371,0.010592,-5.554321,3.467921
1321.171000,-5.584182,2.296513,-4.218489,0.431404,-4.338849,-0.009767,-5.524716,3.424643
1321.471000,-5.630634,2.263391,-4.207897,0.304241,-4.402417,-0.053733,-5.557403,3.453203
1321.771000,-5.683181,2.228866,-4.256572,0.317218,-4.461571,-0.096139,-5.653213,3.397815
1321.971000,-5.720494,2.207974,-4.279232,0.355165,-4.491732,-0.112332,-5.639437,3.361450
1322.171000,-5.765596,2.183265,-4.305584,0.381567,-4.522478,-0.128419,-5.629126,3.339190
